transaction_id,customer_id,category,item,price_per_unit,quantity,total_spent,payment_method,transaction_date,discount_applied,year,month,month_name,average_transaction_value,discount_status
Txn_6687809,Cust_20,Butchers,Item_12_But,21.5,10,215.0,Credit Card,2023-03-14,0,2023,3,March,21.5,No Discount
Txn_7686075,Cust_15,Electric Household Essentials,Item_16_Ehe,27.5,2,55.0,Credit Card,2023-12-31,1,2023,12,December,27.5,Discount Applied
Txn_6621370,Cust_14,Computers And Electric Accessories,Item_16_Cea,27.5,2,55.0,Digital Wallet,2023-12-24,1,2023,12,December,27.5,Discount Applied
Txn_1135450,Cust_03,Food,Item_20_Food,33.5,8,268.0,Credit Card,2024-10-03,0,2024,10,October,33.5,No Discount
Txn_2916979,Cust_09,Furniture,Item_21_Fur,35.0,10,350.0,Credit Card,2024-04-04,0,2024,4,April,35.0,No Discount
Txn_2275670,Cust_09,Beverages,Item_7_Bev,14.0,3,42.0,Digital Wallet,2023-04-01,0,2023,4,April,14.0,No Discount
Txn_7349203,Cust_13,Butchers,Unknown,26.0,9,234.0,Cash,2024-03-08,1,2024,3,March,26.0,Discount Applied
Txn_3500430,Cust_04,Furniture,Item_1_Fur,5.0,5,25.0,Digital Wallet,2022-02-19,0,2022,2,February,5.0,No Discount
Txn_7707333,Cust_04,Beverages,Item_21_Bev,35.0,9,315.0,Cash,2022-08-31,0,2022,8,August,35.0,No Discount
Txn_7512121,Cust_08,Furniture,Item_5_Fur,11.0,4,44.0,Credit Card,2024-07-14,0,2024,7,July,11.0,No Discount
Txn_5856842,Cust_03,Furniture,Item_11_Fur,20.0,6,120.0,Credit Card,2022-12-04,0,2022,12,December,20.0,No Discount
Txn_8169977,Cust_09,Food,Item_15_Food,26.0,3,78.0,Credit Card,2024-10-09,0,2024,10,October,26.0,No Discount
Txn_4990516,Cust_23,Milk Products,Item_13_Milk,23.0,2,46.0,Digital Wallet,2023-10-19,1,2023,10,October,23.0,Discount Applied
Txn_2269494,Cust_11,Computers And Electric Accessories,Item_19_Cea,32.0,10,320.0,Digital Wallet,2023-11-30,1,2023,11,November,32.0,Discount Applied
Txn_7473324,Cust_16,Milk Products,Item_19_Milk,32.0,2,64.0,Cash,2022-02-05,1,2022,2,February,32.0,Discount Applied
Txn_2226741,Cust_11,Electric Household Essentials,Item_18_Ehe,30.5,3,91.5,Cash,2024-03-09,0,2024,3,March,30.5,No Discount
Txn_2911719,Cust_02,Computers And Electric Accessories,Unknown,23.0,4,92.0,Cash,2024-06-06,1,2024,6,June,23.0,Discount Applied
Txn_2601626,Cust_18,Electric Household Essentials,Item_17_Ehe,29.0,4,116.0,Cash,2022-09-03,1,2022,9,September,29.0,Discount Applied
Txn_7995037,Cust_02,Patisserie,Item_7_Pat,14.0,2,28.0,Credit Card,2022-12-16,0,2022,12,December,14.0,No Discount
Txn_4251424,Cust_24,Computers And Electric Accessories,Item_7_Cea,14.0,5,70.0,Digital Wallet,2024-04-22,0,2024,4,April,14.0,No Discount
Txn_2328957,Cust_11,Computers And Electric Accessories,Item_19_Cea,32.0,2,64.0,Digital Wallet,2023-10-02,0,2023,10,October,32.0,No Discount
Txn_1938135,Cust_17,Butchers,Item_25_But,41.0,10,410.0,Digital Wallet,2023-12-20,1,2023,12,December,41.0,Discount Applied
Txn_8086025,Cust_20,Milk Products,Item_13_Milk,23.0,10,230.0,Digital Wallet,2022-05-10,1,2022,5,May,23.0,Discount Applied
Txn_5983420,Cust_03,Milk Products,Item_16_Milk,27.5,8,220.0,Cash,2024-02-25,0,2024,2,February,27.5,No Discount
Txn_7196109,Cust_08,Patisserie,Item_16_Pat,27.5,10,275.0,Digital Wallet,2024-12-20,0,2024,12,December,27.5,No Discount
Txn_8097558,Cust_15,Computers And Electric Accessories,Item_15_Cea,26.0,9,234.0,Credit Card,2022-11-15,0,2022,11,November,26.0,No Discount
Txn_1173263,Cust_13,Electric Household Essentials,Item_8_Ehe,15.5,7,108.5,Digital Wallet,2022-07-31,1,2022,7,July,15.5,Discount Applied
Txn_2424303,Cust_21,Furniture,Item_8_Fur,15.5,8,124.0,Cash,2022-12-18,1,2022,12,December,15.5,Discount Applied
Txn_3073415,Cust_24,Beverages,Item_1_Bev,5.0,4,20.0,Cash,2022-07-31,0,2022,7,July,5.0,No Discount
Txn_8304885,Cust_20,Furniture,Item_16_Fur,27.5,5,137.5,Cash,2023-05-22,1,2023,5,May,27.5,Discount Applied
Txn_2500042,Cust_13,Computers And Electric Accessories,Unknown,35.0,6,210.0,Digital Wallet,2023-04-15,1,2023,4,April,35.0,Discount Applied
Txn_2688839,Cust_05,Patisserie,Item_2_Pat,6.5,1,6.5,Cash,2022-02-19,1,2022,2,February,6.5,Discount Applied
Txn_3578887,Cust_22,Electric Household Essentials,Item_23_Ehe,38.0,4,152.0,Cash,2024-06-24,0,2024,6,June,38.0,No Discount
Txn_8033989,Cust_06,Beverages,Item_2_Bev,6.5,5,32.5,Cash,2024-08-29,1,2024,8,August,6.5,Discount Applied
Txn_2629807,Cust_03,Beverages,Item_20_Bev,33.5,6,201.0,Credit Card,2024-05-17,0,2024,5,May,33.5,No Discount
Txn_4499063,Cust_20,Butchers,Item_13_But,23.0,2,46.0,Digital Wallet,2022-10-18,1,2022,10,October,23.0,Discount Applied
Txn_6084238,Cust_11,Milk Products,Item_1_Milk,5.0,2,10.0,Credit Card,2023-10-28,0,2023,10,October,5.0,No Discount
Txn_9717005,Cust_01,Computers And Electric Accessories,Item_12_Cea,21.5,8,172.0,Credit Card,2022-02-02,0,2022,2,February,21.5,No Discount
Txn_2082664,Cust_06,Beverages,Unknown,26.0,6,156.0,Digital Wallet,2024-05-30,1,2024,5,May,26.0,Discount Applied
Txn_6325008,Cust_22,Butchers,Item_12_But,21.5,10,215.0,Credit Card,2022-02-13,0,2022,2,February,21.5,No Discount
Txn_5140179,Cust_08,Computers And Electric Accessories,Item_20_Cea,33.5,6,201.0,Cash,2022-10-23,0,2022,10,October,33.5,No Discount
Txn_1086487,Cust_07,Beverages,Item_16_Bev,27.5,1,27.5,Credit Card,2025-01-05,0,2025,1,January,27.5,No Discount
Txn_4091555,Cust_21,Butchers,Item_15_But,26.0,6,156.0,Credit Card,2022-08-01,1,2022,8,August,26.0,Discount Applied
Txn_1618504,Cust_17,Beverages,Item_9_Bev,17.0,1,17.0,Credit Card,2023-12-28,0,2023,12,December,17.0,No Discount
Txn_5472933,Cust_10,Milk Products,Item_19_Milk,32.0,9,288.0,Cash,2022-05-12,0,2022,5,May,32.0,No Discount
Txn_5737875,Cust_01,Electric Household Essentials,Item_12_Ehe,21.5,6,129.0,Cash,2022-08-16,0,2022,8,August,21.5,No Discount
Txn_8756781,Cust_11,Furniture,Item_8_Fur,15.5,4,62.0,Credit Card,2024-01-14,0,2024,1,January,15.5,No Discount
Txn_4942365,Cust_13,Furniture,Item_11_Fur,20.0,1,20.0,Digital Wallet,2023-12-29,1,2023,12,December,20.0,Discount Applied
Txn_3571860,Cust_20,Furniture,Item_20_Fur,33.5,3,100.5,Cash,2024-01-15,1,2024,1,January,33.5,Discount Applied
Txn_1021886,Cust_04,Butchers,Item_8_But,15.5,5,77.5,Cash,2022-02-26,1,2022,2,February,15.5,Discount Applied
Txn_4349417,Cust_24,Beverages,Item_4_Bev,9.5,7,66.5,Digital Wallet,2024-03-10,0,2024,3,March,9.5,No Discount
Txn_2734987,Cust_21,Electric Household Essentials,Item_15_Ehe,26.0,3,78.0,Credit Card,2024-05-31,0,2024,5,May,26.0,No Discount
Txn_2992467,Cust_22,Electric Household Essentials,Item_17_Ehe,29.0,7,203.0,Credit Card,2024-12-27,0,2024,12,December,29.0,No Discount
Txn_4205123,Cust_14,Milk Products,Item_4_Milk,9.5,4,38.0,Credit Card,2023-10-31,0,2023,10,October,9.5,No Discount
Txn_3988616,Cust_01,Butchers,Unknown,38.0,5,190.0,Digital Wallet,2024-09-17,0,2024,9,September,38.0,No Discount
Txn_7349078,Cust_24,Beverages,Item_24_Bev,39.5,1,39.5,Credit Card,2022-01-14,0,2022,1,January,39.5,No Discount
Txn_9972948,Cust_02,Milk Products,Item_11_Milk,20.0,4,80.0,Credit Card,2024-09-02,0,2024,9,September,20.0,No Discount
Txn_7920383,Cust_15,Computers And Electric Accessories,Unknown,23.0,4,92.0,Cash,2023-12-24,1,2023,12,December,23.0,Discount Applied
Txn_8520397,Cust_12,Electric Household Essentials,Item_25_Ehe,41.0,10,410.0,Credit Card,2024-03-27,1,2024,3,March,41.0,Discount Applied
Txn_1324362,Cust_19,Butchers,Item_20_But,33.5,8,268.0,Credit Card,2023-02-15,0,2023,2,February,33.5,No Discount
Txn_2025713,Cust_06,Computers And Electric Accessories,Item_19_Cea,32.0,5,160.0,Digital Wallet,2024-11-21,1,2024,11,November,32.0,Discount Applied
Txn_5040560,Cust_18,Beverages,Item_22_Bev,36.5,8,292.0,Digital Wallet,2022-11-20,0,2022,11,November,36.5,No Discount
Txn_3748778,Cust_10,Patisserie,Item_4_Pat,9.5,8,76.0,Cash,2023-01-29,0,2023,1,January,9.5,No Discount
Txn_7446233,Cust_09,Food,Item_21_Food,35.0,5,175.0,Cash,2022-01-03,1,2022,1,January,35.0,Discount Applied
Txn_7288819,Cust_15,Milk Products,Item_11_Milk,20.0,6,120.0,Cash,2024-03-28,0,2024,3,March,20.0,No Discount
Txn_6457805,Cust_12,Electric Household Essentials,Item_11_Ehe,20.0,4,80.0,Cash,2024-02-27,0,2024,2,February,20.0,No Discount
Txn_4210328,Cust_11,Food,Item_25_Food,41.0,5,205.0,Cash,2024-01-27,0,2024,1,January,41.0,No Discount
Txn_5069186,Cust_17,Electric Household Essentials,Unknown,6.5,6,39.0,Credit Card,2023-01-10,0,2023,1,January,6.5,No Discount
Txn_3219067,Cust_14,Milk Products,Item_19_Milk,32.0,9,288.0,Cash,2022-09-06,0,2022,9,September,32.0,No Discount
Txn_4639732,Cust_11,Beverages,Item_19_Bev,32.0,2,64.0,Cash,2023-09-27,0,2023,9,September,32.0,No Discount
Txn_9238807,Cust_09,Patisserie,Item_13_Pat,23.0,4,92.0,Credit Card,2022-08-24,1,2022,8,August,23.0,Discount Applied
Txn_9305851,Cust_09,Computers And Electric Accessories,Item_5_Cea,11.0,2,22.0,Digital Wallet,2022-05-04,0,2022,5,May,11.0,No Discount
Txn_2433285,Cust_25,Beverages,Item_20_Bev,33.5,10,335.0,Cash,2022-08-09,0,2022,8,August,33.5,No Discount
Txn_9995284,Cust_07,Food,Item_17_Food,29.0,3,87.0,Cash,2024-12-22,1,2024,12,December,29.0,Discount Applied
Txn_6111288,Cust_05,Patisserie,Item_17_Pat,29.0,10,290.0,Cash,2023-11-01,0,2023,11,November,29.0,No Discount
Txn_6028561,Cust_25,Milk Products,Item_16_Milk,27.5,7,192.5,Cash,2022-05-01,0,2022,5,May,27.5,No Discount
Txn_8246090,Cust_15,Electric Household Essentials,Item_6_Ehe,12.5,3,37.5,Digital Wallet,2024-11-15,1,2024,11,November,12.5,Discount Applied
Txn_7602284,Cust_17,Patisserie,Item_14_Pat,24.5,8,196.0,Cash,2024-03-17,0,2024,3,March,24.5,No Discount
Txn_8218353,Cust_18,Furniture,Item_24_Fur,39.5,5,197.5,Credit Card,2024-01-18,1,2024,1,January,39.5,Discount Applied
Txn_5711730,Cust_05,Electric Household Essentials,Item_11_Ehe,20.0,1,20.0,Digital Wallet,2023-09-25,1,2023,9,September,20.0,Discount Applied
Txn_9622632,Cust_02,Furniture,Item_11_Fur,20.0,4,80.0,Credit Card,2024-12-26,1,2024,12,December,20.0,Discount Applied
Txn_9202193,Cust_02,Computers And Electric Accessories,Item_14_Cea,24.5,2,49.0,Cash,2022-05-09,1,2022,5,May,24.5,Discount Applied
Txn_7567638,Cust_17,Computers And Electric Accessories,Item_6_Cea,12.5,8,100.0,Cash,2024-05-08,0,2024,5,May,12.5,No Discount
Txn_9780001,Cust_20,Patisserie,Item_9_Pat,17.0,6,102.0,Credit Card,2024-02-17,0,2024,2,February,17.0,No Discount
Txn_7466675,Cust_04,Food,Item_12_Food,21.5,5,107.5,Credit Card,2023-07-24,0,2023,7,July,21.5,No Discount
Txn_6110225,Cust_10,Computers And Electric Accessories,Item_10_Cea,18.5,4,74.0,Cash,2023-03-05,0,2023,3,March,18.5,No Discount
Txn_6188727,Cust_16,Computers And Electric Accessories,Item_1_Cea,5.0,6,30.0,Cash,2025-01-11,0,2025,1,January,5.0,No Discount
Txn_4994381,Cust_02,Furniture,Item_5_Fur,11.0,6,66.0,Credit Card,2023-02-20,0,2023,2,February,11.0,No Discount
Txn_7669237,Cust_22,Food,Item_11_Food,20.0,5,100.0,Credit Card,2024-03-16,0,2024,3,March,20.0,No Discount
Txn_1661404,Cust_09,Computers And Electric Accessories,Item_2_Cea,6.5,3,19.5,Credit Card,2024-08-09,1,2024,8,August,6.5,Discount Applied
Txn_1716471,Cust_04,Milk Products,Item_4_Milk,9.5,3,28.5,Digital Wallet,2022-03-02,0,2022,3,March,9.5,No Discount
Txn_2621567,Cust_05,Beverages,Item_23_Bev,38.0,4,152.0,Credit Card,2024-11-01,0,2024,11,November,38.0,No Discount
Txn_3737148,Cust_23,Butchers,Item_11_But,20.0,10,200.0,Credit Card,2024-02-18,0,2024,2,February,20.0,No Discount
Txn_4802346,Cust_10,Beverages,Item_2_Bev,6.5,10,65.0,Cash,2023-03-14,0,2023,3,March,6.5,No Discount
Txn_9385378,Cust_05,Food,Item_10_Food,18.5,8,148.0,Credit Card,2024-11-08,1,2024,11,November,18.5,Discount Applied
Txn_3822308,Cust_02,Electric Household Essentials,Item_4_Ehe,9.5,6,57.0,Cash,2024-05-06,0,2024,5,May,9.5,No Discount
Txn_4113425,Cust_15,Milk Products,Item_16_Milk,27.5,4,110.0,Credit Card,2022-09-20,0,2022,9,September,27.5,No Discount
Txn_5394514,Cust_18,Patisserie,Item_1_Pat,5.0,3,15.0,Cash,2022-04-19,0,2022,4,April,5.0,No Discount
Txn_9847074,Cust_05,Food,Item_25_Food,41.0,6,246.0,Digital Wallet,2024-11-14,0,2024,11,November,41.0,No Discount
Txn_2554615,Cust_21,Computers And Electric Accessories,Item_15_Cea,26.0,8,208.0,Digital Wallet,2024-11-04,0,2024,11,November,26.0,No Discount
Txn_6683839,Cust_18,Computers And Electric Accessories,Item_22_Cea,36.5,3,109.5,Digital Wallet,2024-05-18,1,2024,5,May,36.5,Discount Applied
Txn_2596812,Cust_25,Patisserie,Item_2_Pat,6.5,8,52.0,Cash,2025-01-17,0,2025,1,January,6.5,No Discount
Txn_7504022,Cust_16,Food,Item_25_Food,41.0,5,205.0,Cash,2023-04-07,1,2023,4,April,41.0,Discount Applied
Txn_6632861,Cust_16,Furniture,Item_1_Fur,5.0,8,40.0,Digital Wallet,2023-08-22,0,2023,8,August,5.0,No Discount
Txn_6856774,Cust_05,Patisserie,Item_17_Pat,29.0,3,87.0,Credit Card,2023-02-20,0,2023,2,February,29.0,No Discount
Txn_7584688,Cust_05,Patisserie,Item_24_Pat,39.5,3,118.5,Credit Card,2022-09-27,1,2022,9,September,39.5,Discount Applied
Txn_3357305,Cust_01,Food,Item_1_Food,5.0,7,35.0,Credit Card,2024-11-12,0,2024,11,November,5.0,No Discount
Txn_6402496,Cust_13,Furniture,Item_4_Fur,9.5,5,47.5,Cash,2022-08-26,1,2022,8,August,9.5,Discount Applied
Txn_1396754,Cust_18,Milk Products,Unknown,21.5,4,86.0,Digital Wallet,2022-05-07,1,2022,5,May,21.5,Discount Applied
Txn_9654199,Cust_12,Patisserie,Item_23_Pat,38.0,5,190.0,Digital Wallet,2024-03-04,1,2024,3,March,38.0,Discount Applied
Txn_7978593,Cust_19,Electric Household Essentials,Item_12_Ehe,21.5,4,86.0,Credit Card,2024-07-03,1,2024,7,July,21.5,Discount Applied
Txn_9948170,Cust_14,Electric Household Essentials,Item_25_Ehe,41.0,9,369.0,Digital Wallet,2022-04-27,1,2022,4,April,41.0,Discount Applied
Txn_1110932,Cust_24,Butchers,Item_20_But,33.5,9,301.5,Cash,2024-04-07,0,2024,4,April,33.5,No Discount
Txn_2804850,Cust_17,Butchers,Item_1_But,5.0,3,15.0,Credit Card,2024-02-13,1,2024,2,February,5.0,Discount Applied
Txn_4338722,Cust_13,Furniture,Item_16_Fur,27.5,10,275.0,Digital Wallet,2024-07-25,0,2024,7,July,27.5,No Discount
Txn_9510703,Cust_11,Food,Item_7_Food,14.0,8,112.0,Digital Wallet,2022-05-24,1,2022,5,May,14.0,Discount Applied
Txn_2049510,Cust_20,Beverages,Unknown,24.5,1,24.5,Digital Wallet,2024-09-04,0,2024,9,September,24.5,No Discount
Txn_1375185,Cust_01,Patisserie,Item_6_Pat,12.5,2,25.0,Cash,2022-03-02,0,2022,3,March,12.5,No Discount
Txn_3559457,Cust_23,Food,Item_6_Food,12.5,3,37.5,Digital Wallet,2024-01-17,1,2024,1,January,12.5,Discount Applied
Txn_2831531,Cust_10,Patisserie,Item_24_Pat,39.5,6,237.0,Cash,2023-06-19,1,2023,6,June,39.5,Discount Applied
Txn_6882208,Cust_10,Beverages,Item_20_Bev,33.5,8,268.0,Credit Card,2025-01-01,0,2025,1,January,33.5,No Discount
Txn_8048041,Cust_14,Butchers,Item_25_But,41.0,10,410.0,Credit Card,2023-12-25,1,2023,12,December,41.0,Discount Applied
Txn_8588818,Cust_17,Electric Household Essentials,Item_17_Ehe,29.0,3,87.0,Credit Card,2022-12-18,1,2022,12,December,29.0,Discount Applied
Txn_3530165,Cust_23,Computers And Electric Accessories,Item_16_Cea,27.5,9,247.5,Cash,2024-01-01,0,2024,1,January,27.5,No Discount
Txn_1781066,Cust_15,Computers And Electric Accessories,Item_11_Cea,20.0,10,200.0,Digital Wallet,2023-04-17,1,2023,4,April,20.0,Discount Applied
Txn_8152154,Cust_24,Beverages,Item_14_Bev,24.5,2,49.0,Cash,2024-12-02,0,2024,12,December,24.5,No Discount
Txn_4206956,Cust_20,Furniture,Item_11_Fur,20.0,8,160.0,Digital Wallet,2023-02-27,1,2023,2,February,20.0,Discount Applied
Txn_1179280,Cust_01,Food,Item_3_Food,8.0,9,72.0,Credit Card,2023-10-02,0,2023,10,October,8.0,No Discount
Txn_1886375,Cust_12,Furniture,Item_4_Fur,9.5,5,47.5,Cash,2023-01-01,1,2023,1,January,9.5,Discount Applied
Txn_9371539,Cust_20,Food,Item_17_Food,29.0,4,116.0,Cash,2024-12-26,0,2024,12,December,29.0,No Discount
Txn_6012730,Cust_21,Electric Household Essentials,Item_11_Ehe,20.0,5,100.0,Digital Wallet,2022-05-14,0,2022,5,May,20.0,No Discount
Txn_2279824,Cust_10,Beverages,Item_18_Bev,30.5,2,61.0,Cash,2023-10-08,0,2023,10,October,30.5,No Discount
Txn_7324451,Cust_02,Beverages,Item_2_Bev,6.5,5,32.5,Credit Card,2024-08-03,1,2024,8,August,6.5,Discount Applied
Txn_1624195,Cust_13,Furniture,Item_12_Fur,21.5,4,86.0,Credit Card,2024-12-31,0,2024,12,December,21.5,No Discount
Txn_4665128,Cust_05,Beverages,Item_9_Bev,17.0,9,153.0,Digital Wallet,2024-10-11,0,2024,10,October,17.0,No Discount
Txn_3841708,Cust_23,Beverages,Item_22_Bev,36.5,8,292.0,Digital Wallet,2023-03-23,0,2023,3,March,36.5,No Discount
Txn_8183110,Cust_24,Patisserie,Item_12_Pat,21.5,6,129.0,Digital Wallet,2024-12-06,0,2024,12,December,21.5,No Discount
Txn_2733243,Cust_01,Computers And Electric Accessories,Item_11_Cea,20.0,1,20.0,Cash,2022-05-14,0,2022,5,May,20.0,No Discount
Txn_1441889,Cust_16,Electric Household Essentials,Item_22_Ehe,36.5,3,109.5,Cash,2024-06-29,0,2024,6,June,36.5,No Discount
Txn_4850024,Cust_01,Milk Products,Unknown,21.5,1,21.5,Cash,2022-09-30,1,2022,9,September,21.5,Discount Applied
Txn_4005322,Cust_03,Butchers,Item_25_But,41.0,2,82.0,Cash,2022-05-15,1,2022,5,May,41.0,Discount Applied
Txn_2206834,Cust_25,Milk Products,Item_3_Milk,8.0,1,8.0,Credit Card,2022-01-07,1,2022,1,January,8.0,Discount Applied
Txn_2839564,Cust_11,Patisserie,Item_18_Pat,30.5,8,244.0,Cash,2024-10-27,1,2024,10,October,30.5,Discount Applied
Txn_8642140,Cust_01,Beverages,Item_17_Bev,29.0,1,29.0,Credit Card,2022-07-02,0,2022,7,July,29.0,No Discount
Txn_6991509,Cust_25,Furniture,Item_5_Fur,11.0,2,22.0,Credit Card,2024-03-30,0,2024,3,March,11.0,No Discount
Txn_9837356,Cust_13,Food,Item_12_Food,21.5,10,215.0,Cash,2023-07-18,0,2023,7,July,21.5,No Discount
Txn_5178719,Cust_14,Electric Household Essentials,Item_1_Ehe,5.0,10,50.0,Credit Card,2024-12-13,0,2024,12,December,5.0,No Discount
Txn_5813861,Cust_04,Furniture,Item_8_Fur,15.5,6,93.0,Cash,2022-04-17,0,2022,4,April,15.5,No Discount
Txn_1358739,Cust_25,Computers And Electric Accessories,Item_1_Cea,5.0,4,20.0,Digital Wallet,2023-01-03,1,2023,1,January,5.0,Discount Applied
Txn_8522671,Cust_03,Electric Household Essentials,Item_25_Ehe,41.0,6,246.0,Credit Card,2022-12-01,1,2022,12,December,41.0,Discount Applied
Txn_3101287,Cust_10,Milk Products,Item_11_Milk,20.0,3,60.0,Cash,2022-10-01,0,2022,10,October,20.0,No Discount
Txn_9495725,Cust_07,Milk Products,Item_13_Milk,23.0,1,23.0,Credit Card,2023-08-13,1,2023,8,August,23.0,Discount Applied
Txn_4822783,Cust_12,Furniture,Item_15_Fur,26.0,1,26.0,Digital Wallet,2024-03-02,1,2024,3,March,26.0,Discount Applied
Txn_1054983,Cust_15,Milk Products,Item_8_Milk,15.5,7,108.5,Credit Card,2024-10-09,1,2024,10,October,15.5,Discount Applied
Txn_9145017,Cust_15,Furniture,Item_24_Fur,39.5,2,79.0,Credit Card,2022-09-30,1,2022,9,September,39.5,Discount Applied
Txn_1632041,Cust_02,Furniture,Item_23_Fur,38.0,1,38.0,Digital Wallet,2022-05-10,1,2022,5,May,38.0,Discount Applied
Txn_8190786,Cust_03,Computers And Electric Accessories,Item_20_Cea,33.5,4,134.0,Cash,2022-02-11,0,2022,2,February,33.5,No Discount
Txn_6234785,Cust_10,Milk Products,Item_3_Milk,8.0,6,48.0,Cash,2024-10-27,0,2024,10,October,8.0,No Discount
Txn_1598304,Cust_22,Electric Household Essentials,Item_19_Ehe,32.0,9,288.0,Cash,2023-04-22,0,2023,4,April,32.0,No Discount
Txn_7203061,Cust_01,Furniture,Item_24_Fur,39.5,9,355.5,Credit Card,2024-05-10,0,2024,5,May,39.5,No Discount
Txn_3687330,Cust_10,Computers And Electric Accessories,Item_5_Cea,11.0,4,44.0,Credit Card,2023-09-01,0,2023,9,September,11.0,No Discount
Txn_4799937,Cust_01,Milk Products,Item_11_Milk,20.0,2,40.0,Cash,2024-12-10,0,2024,12,December,20.0,No Discount
Txn_9419671,Cust_07,Butchers,Item_20_But,33.5,10,335.0,Credit Card,2022-01-05,0,2022,1,January,33.5,No Discount
Txn_8389178,Cust_05,Beverages,Item_24_Bev,39.5,1,39.5,Credit Card,2022-11-13,0,2022,11,November,39.5,No Discount
Txn_3626927,Cust_09,Milk Products,Item_13_Milk,23.0,2,46.0,Digital Wallet,2022-06-24,0,2022,6,June,23.0,No Discount
Txn_7978551,Cust_20,Beverages,Unknown,24.5,9,220.5,Digital Wallet,2023-02-12,1,2023,2,February,24.5,Discount Applied
Txn_7610031,Cust_03,Electric Household Essentials,Item_22_Ehe,36.5,2,73.0,Digital Wallet,2023-07-27,0,2023,7,July,36.5,No Discount
Txn_6126106,Cust_10,Milk Products,Unknown,30.5,6,183.0,Digital Wallet,2022-08-31,0,2022,8,August,30.5,No Discount
Txn_9316310,Cust_15,Computers And Electric Accessories,Item_12_Cea,21.5,4,86.0,Digital Wallet,2024-12-10,0,2024,12,December,21.5,No Discount
Txn_8736526,Cust_21,Electric Household Essentials,Item_22_Ehe,36.5,6,219.0,Digital Wallet,2023-04-09,0,2023,4,April,36.5,No Discount
Txn_4118770,Cust_20,Furniture,Item_5_Fur,11.0,1,11.0,Cash,2023-04-05,0,2023,4,April,11.0,No Discount
Txn_8048422,Cust_17,Computers And Electric Accessories,Item_20_Cea,33.5,7,234.5,Digital Wallet,2023-05-13,0,2023,5,May,33.5,No Discount
Txn_5386745,Cust_01,Patisserie,Unknown,23.0,8,184.0,Credit Card,2024-01-21,1,2024,1,January,23.0,Discount Applied
Txn_7670389,Cust_21,Milk Products,Item_7_Milk,14.0,8,112.0,Credit Card,2023-12-17,1,2023,12,December,14.0,Discount Applied
Txn_7512354,Cust_13,Milk Products,Item_3_Milk,8.0,3,24.0,Credit Card,2022-09-13,0,2022,9,September,8.0,No Discount
Txn_8961010,Cust_07,Computers And Electric Accessories,Item_13_Cea,23.0,7,161.0,Credit Card,2024-09-03,0,2024,9,September,23.0,No Discount
Txn_7419638,Cust_10,Electric Household Essentials,Item_17_Ehe,29.0,7,203.0,Cash,2022-09-12,0,2022,9,September,29.0,No Discount
Txn_5914951,Cust_01,Food,Item_5_Food,11.0,2,22.0,Digital Wallet,2023-08-29,0,2023,8,August,11.0,No Discount
Txn_3650970,Cust_14,Food,Item_17_Food,29.0,10,290.0,Credit Card,2025-01-06,0,2025,1,January,29.0,No Discount
Txn_7908251,Cust_03,Food,Item_4_Food,9.5,3,28.5,Digital Wallet,2023-04-22,0,2023,4,April,9.5,No Discount
Txn_6662670,Cust_10,Furniture,Item_23_Fur,38.0,7,266.0,Cash,2024-10-11,0,2024,10,October,38.0,No Discount
Txn_4298899,Cust_11,Food,Item_14_Food,24.5,6,147.0,Digital Wallet,2024-04-27,0,2024,4,April,24.5,No Discount
Txn_4956684,Cust_23,Furniture,Item_8_Fur,15.5,2,31.0,Cash,2022-04-18,1,2022,4,April,15.5,Discount Applied
Txn_4880929,Cust_20,Butchers,Unknown,8.0,5,40.0,Digital Wallet,2023-11-03,1,2023,11,November,8.0,Discount Applied
Txn_5974928,Cust_01,Patisserie,Item_3_Pat,8.0,7,56.0,Digital Wallet,2024-09-01,1,2024,9,September,8.0,Discount Applied
Txn_5978654,Cust_17,Beverages,Item_3_Bev,8.0,5,40.0,Credit Card,2022-08-12,0,2022,8,August,8.0,No Discount
Txn_7691551,Cust_22,Butchers,Item_23_But,38.0,6,228.0,Cash,2023-11-25,1,2023,11,November,38.0,Discount Applied
Txn_2472234,Cust_08,Butchers,Item_15_But,26.0,8,208.0,Credit Card,2022-01-23,0,2022,1,January,26.0,No Discount
Txn_9469569,Cust_08,Food,Unknown,12.5,6,75.0,Digital Wallet,2023-10-09,0,2023,10,October,12.5,No Discount
Txn_1951562,Cust_07,Butchers,Item_25_But,41.0,3,123.0,Credit Card,2022-02-02,0,2022,2,February,41.0,No Discount
